,np_subtype,zp_solvent,hd_solvent,mod_type,mod_charge,np_type,zp_charge,incub_time,zp_mv,agitation,washing_steps,size_nm
P09211,33.44571146054152,20.376177738969783,33.65667183151403,13.911955744568097,8.455419511271659,16.314514132577614,17.235549991580218,13.656109910040307,23.49261470371826,8.317867479854552,11.311586797645736,11.082697612713064
P01599,49.576862639003814,20.536065168417437,24.596420086925864,12.527914037292032,17.875100994193467,10.524169044132337,14.132185861547619,17.85748590509749,15.393398890241833,9.333242519590675,24.800400199172596,11.031239420307449
P07355,36.84025586929235,21.46603872302391,29.798383313030612,12.793685929889834,9.316992870575994,18.84177514441339,20.916967893727996,14.153741891033986,28.157788491431173,7.421783682711956,11.821173904285683,13.009998231006081
P01877,47.73843042195636,32.39216427243372,33.549666606536796,23.686160299558384,19.160817536396884,27.282418122174413,31.3213037886813,34.1303374254911,25.657563939301586,12.848410128795312,13.967265020944394,18.058780591376948
P08514,71.34669036555826,41.551230297752305,20.546639167218775,20.095036929319267,42.21448716129042,10.704883259172103,23.645381001882207,11.482691731516642,16.944244377759947,31.551265885722437,24.31888574084009,17.039728701452674
Q9BXR6,60.32195406306662,58.798557114882186,38.789082312195546,31.11409995569925,73.65705660870606,29.538576319183722,20.796135699249426,24.55879630323505,14.415004012878379,15.745624009828768,9.617746134385015,10.182633482377206
P63104,76.40066040140366,27.446133120220257,34.26086954813482,18.38533988132338,13.475229787855353,21.562955783734935,30.496507747790318,21.99538287972744,17.039742238361363,25.320369311678608,36.18166598911672,12.55599368952598
P04217,60.20398771293055,41.79382259593365,40.099569279288964,29.491691940619408,25.052177227413296,27.912625429398318,86.90615950169007,16.469450529929883,14.060735048802133,17.34554141041539,21.03067670316758,18.412144204779104
P01019,58.32446565129295,45.87158182543706,32.34272005825559,25.31615996530482,40.13761113993498,18.599894996122302,21.971645357313747,23.765409364334854,29.069668432527518,20.74981512822356,19.445599703992045,14.094756828051908
P36955,74.20716336240393,39.33455780084516,25.12621520730661,18.60826944642945,27.100555179686474,13.493296103122884,14.024217174015885,11.561144056141709,18.729030472330237,18.510229873436508,13.856018698896886,9.77965507556758
P35858,55.610097458904804,42.10359739252201,24.297485944956946,26.6735518853097,40.805357104503244,13.347040304593428,19.437117778673944,14.899537204645702,12.515750906426682,37.92720566138112,16.662715116184536,30.312659573349716
P05109,43.42355932258393,23.117310198255932,28.897117244938947,14.183242908799654,10.893679415637294,23.763537100182848,29.144227777422515,15.252487641224363,30.104887495783757,11.619397004302957,14.162711392825694,14.296474538300053
Q6Q788,73.34073870253,62.239055806500176,35.27302527403837,30.866803350850947,21.75882997229824,17.722417325258334,18.638127670722422,34.0355863584541,18.162661194501993,32.035413911242394,12.332173915255057,24.807284725728756
P35442,28.752414882518256,22.38556169173903,20.26923667087229,8.023982380246146,5.429367288735568,4.363339185301996,6.241487600715299,3.6700849317029127,11.084916255117818,30.734451602346557,7.574391797066346,14.303936154112204
P02730,48.11874934722333,36.133457039668755,23.25373560805886,14.589180120235543,11.811495786417318,9.677501624984803,9.441756018061604,6.812632055365511,25.005456820362994,22.96006944866516,14.527059399006278,10.501886010801215
P35579,70.48744755285281,29.89117113020614,32.27447402723101,38.83665280631934,22.160582410754596,23.978113098978152,34.43488947210759,15.441260588483372,15.073554176590417,11.129992787360178,37.076121505287475,15.577696962400584
P60660,35.94631480942527,24.210940059658284,35.80872528773871,18.35105981434209,14.290757901001431,16.809902212699356,20.693695752385526,16.484973786593173,29.142487659252176,16.136483111856354,10.446006391737292,22.36732640478014
P08709,58.78178368141887,33.56467660978693,25.9575019563258,41.534170674213186,28.843542884450567,14.684300764968143,18.186821546962705,23.851789513428958,33.43800242182968,14.37698495226114,5.624088100610868,12.22132100902996
P63261,34.58594527713897,23.157832816916866,20.14627458961918,14.32449950101442,10.235288120062165,10.465042149370714,15.009320085628705,13.414583549768508,27.46624311502447,38.334565220397195,12.002560533514051,11.26575105105173
P23528,68.44987347198665,41.75647765850478,30.664185411292905,27.09164651810516,27.902332397645385,22.167456358584833,48.04871339009705,12.242872396227138,15.509467204760362,16.611814290774728,30.118911152711348,12.35967186781086
Q96IY4,47.41256361928904,33.580305479347814,30.402170587651224,35.85279817437471,42.2218196594219,27.181533502941818,52.0791939281639,22.277663434887547,16.98040562575911,15.28904616068813,12.817377858085932,22.08308259248233
P49747,67.00650918326228,41.005624604429656,25.308697433529236,25.749200827689595,21.626693230373924,13.799318743362077,32.626091954081495,15.425270938841384,30.170007396135162,30.688805046613137,15.610533746000588,11.49466308937062
P27105,38.95508283681202,27.49027918941451,33.22729923571393,20.89686954598677,12.517190314234632,15.250508184320935,25.360413723698137,16.406445284695028,32.97412888735599,29.153237991753002,14.490275720969922,18.914466024599196
P07357,72.48210399044265,49.46279949616017,39.853930569193594,17.55935669992522,23.56605347243591,11.32744694445335,8.337932940857707,11.071816649794105,19.257264814144442,24.775872550013318,16.98933058843713,12.54755038711284
P01880,39.68071621878139,32.10978695653804,22.04642388429296,13.788197750862144,8.072471624607996,14.196574355892274,22.050361247339165,8.109074530524804,10.49956249024126,27.661045222712083,13.807392711633373,6.819853968527877
P06733,61.7241799395101,30.10338303811824,44.955925175080836,24.422039155551424,13.831105417283066,28.6808805007076,42.912198169419305,11.374618510322833,16.762767834179858,30.598269884030806,15.450912994114427,18.15009488175644
P19652,66.8737061574443,58.46217931572439,28.344540348229096,24.692082420829266,28.638805074202487,16.136183374814866,16.781124447684206,14.837552435672642,24.634987219617813,29.82599983171984,13.189088393126196,12.006111850569983
P62937,62.23232137617366,30.045091378226047,35.25192655308791,26.112027619296256,12.834245930472743,30.49662135812028,50.71207432435823,14.2748142838007,12.755836376815768,11.783122595033625,25.335546858647323,12.577001872321386
P02533,87.57602206537781,40.76770831268821,23.600699303409893,13.779197494073708,14.968859977514898,17.613635963522036,8.665278165177323,7.670820509152748,15.481704972030332,40.03264930384985,32.14850827023245,16.408218239351246
P05106,74.51166464749853,40.23927669704297,24.3994470434078,15.654572021427438,25.626175537848166,11.805476664372172,24.81568272013988,8.585444136562312,13.645348138609048,33.13295820552881,12.85067690705993,20.0367717079
P18206,65.26127437256818,35.50761614180922,32.11810425722958,16.731538310529434,13.348687610631321,16.550657483068093,30.547551629705914,9.469441788280758,14.796632047596681,36.43985524906977,12.48499703435245,14.472943005209487
P08519,85.38575446379726,29.432614079554583,34.73551918631008,22.005514480617375,39.63826472035063,13.751625804506585,32.94207552095585,12.271613646196982,18.932217515677745,28.935617288761676,20.673818149975613,14.879299681185994
P26038,48.01145123905896,22.034786118254512,30.786665164966255,14.427533706786411,10.585501370211537,24.233445233023556,28.21529427169567,14.241487922231174,31.32482704540304,21.88789569300861,14.336248496918117,10.734638636802934
P48740,51.90476656281023,44.06623318386082,33.48419405690736,21.82050242831255,25.84195484583874,9.590121661198122,28.028175483116126,13.55340530353958,12.989384642006838,13.758160229686414,18.272547549840898,12.66099833482629
P51884,43.54551001947883,44.560231205313016,27.238305974399758,10.026639672363515,12.600582107304437,15.51980347554236,14.897443357006635,6.776744341055983,8.863626195745502,38.8758980747915,9.307279347629658,9.387583378180127
P10643,67.88909364968544,44.54078487636487,40.178594331138996,27.721077647723668,26.874893806325577,13.088916233616116,22.299041692032127,11.886088134751649,17.28724912916198,21.751551912526484,22.18250641625082,12.202818232751717
